2023-10-27 20:00:50,895 INFO    Thread-12 :3010193 [dir_watcher.py:_on_file_modified():288] file/dir modified: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/conda-environment.yaml
2023-10-27 20:00:50,895 INFO    Thread-12 :3010193 [dir_watcher.py:_on_file_created():271] file/dir created: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/wandb-metadata.json
2023-10-27 20:00:50,999 INFO    wandb-upload_0:3010193 [upload_job.py:push():131] Uploaded file /tmp/tmp6bfb7b46wandb/rhed6zpv-wandb-metadata.json
2023-10-27 20:00:51,622 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: status_report
2023-10-27 20:00:52,980 DEBUG   SenderThread:3010193 [sender.py:send():380] send: exit
2023-10-27 20:00:52,980 INFO    SenderThread:3010193 [sender.py:send_exit():585] handling exit code: 255
2023-10-27 20:00:52,980 INFO    SenderThread:3010193 [sender.py:send_exit():587] handling runtime: 5
2023-10-27 20:00:52,982 INFO    SenderThread:3010193 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-27 20:00:52,982 INFO    SenderThread:3010193 [sender.py:send_exit():593] send defer
2023-10-27 20:00:52,983 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:00:52,983 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-27 20:00:52,983 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:00:52,983 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-27 20:00:52,983 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 1
2023-10-27 20:00:52,983 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:00:52,983 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-27 20:00:52,984 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:00:52,984 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-27 20:00:52,984 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 2
2023-10-27 20:00:52,984 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:00:52,984 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-27 20:00:52,984 INFO    HandlerThread:3010193 [system_monitor.py:finish():203] Stopping system monitor
2023-10-27 20:00:52,984 DEBUG   SystemMonitor:3010193 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-27 20:00:52,984 DEBUG   SystemMonitor:3010193 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-27 20:00:52,984 DEBUG   SystemMonitor:3010193 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-27 20:00:52,985 INFO    HandlerThread:3010193 [interfaces.py:finish():202] Joined cpu monitor
2023-10-27 20:00:52,986 INFO    HandlerThread:3010193 [interfaces.py:finish():202] Joined disk monitor
2023-10-27 20:00:53,014 INFO    HandlerThread:3010193 [interfaces.py:finish():202] Joined gpu monitor
2023-10-27 20:00:53,014 INFO    HandlerThread:3010193 [interfaces.py:finish():202] Joined memory monitor
2023-10-27 20:00:53,014 INFO    HandlerThread:3010193 [interfaces.py:finish():202] Joined network monitor
2023-10-27 20:00:53,014 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:00:53,015 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-27 20:00:53,015 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 3
2023-10-27 20:00:53,015 DEBUG   SenderThread:3010193 [sender.py:send():380] send: stats
2023-10-27 20:00:53,015 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:00:53,015 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-27 20:00:53,015 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:00:53,015 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-27 20:00:53,015 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 4
2023-10-27 20:00:53,015 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:00:53,015 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-27 20:00:53,015 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:00:53,015 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-27 20:00:53,015 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 5
2023-10-27 20:00:53,015 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:00:53,015 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-27 20:00:53,016 DEBUG   SenderThread:3010193 [sender.py:send():380] send: summary
2023-10-27 20:00:53,016 INFO    SenderThread:3010193 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-27 20:00:53,016 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:00:53,016 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-27 20:00:53,016 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 6
2023-10-27 20:00:53,016 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:00:53,016 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-27 20:00:53,016 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:00:53,016 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-27 20:00:53,018 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: status_report
2023-10-27 20:00:53,222 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 7
2023-10-27 20:00:53,222 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:00:53,222 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-27 20:00:53,223 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:00:53,223 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-27 20:00:53,896 INFO    Thread-12 :3010193 [dir_watcher.py:_on_file_modified():288] file/dir modified: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/config.yaml
2023-10-27 20:00:53,896 INFO    Thread-12 :3010193 [dir_watcher.py:_on_file_created():271] file/dir created: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/wandb-summary.json
2023-10-27 20:00:53,896 INFO    Thread-12 :3010193 [dir_watcher.py:_on_file_created():271] file/dir created: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/output.log
2023-10-27 20:00:53,979 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-27 20:00:54,978 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 8
2023-10-27 20:00:54,978 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: poll_exit
2023-10-27 20:00:54,978 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:00:54,978 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 8
2023-10-27 20:00:54,978 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:00:54,978 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-27 20:00:54,978 INFO    SenderThread:3010193 [job_builder.py:build():281] Attempting to build job artifact
2023-10-27 20:00:54,979 INFO    SenderThread:3010193 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-27 20:00:54,979 INFO    SenderThread:3010193 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-27 20:00:54,979 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-27 20:00:54,981 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 9
2023-10-27 20:00:54,981 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: poll_exit
2023-10-27 20:00:54,981 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:00:54,981 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 9
2023-10-27 20:00:54,981 DEBUG   SenderThread:3010193 [sender.py:send():380] send: artifact
2023-10-27 20:00:55,896 INFO    Thread-12 :3010193 [dir_watcher.py:_on_file_modified():288] file/dir modified: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/output.log
2023-10-27 20:00:55,980 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-27 20:00:57,690 INFO    wandb-upload_1:3010193 [upload_job.py:push():86] Skipped uploading /local/home/yutang/.local/share/wandb/artifacts/staging/tmp3_9oyf31
2023-10-27 20:00:57,965 INFO    wandb-upload_0:3010193 [upload_job.py:push():89] Uploaded file /local/home/yutang/.local/share/wandb/artifacts/staging/tmpc0m_a5bp
2023-10-27 20:00:59,151 INFO    SenderThread:3010193 [sender.py:send_artifact():1456] sent artifact job-https___github.com_Bryanttt-tang_pyBKT_.git_BasicForgets.py - {'id': 'QXJ0aWZhY3Q6NjE4NjkwNjA1', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExMDIzNDg0MQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjE3MzYzMzQy', 'versionIndex': 0}}}
2023-10-27 20:00:59,151 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
2023-10-27 20:00:59,151 INFO    SenderThread:3010193 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-27 20:00:59,151 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: status_report
2023-10-27 20:00:59,151 INFO    SenderThread:3010193 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-27 20:00:59,897 INFO    SenderThread:3010193 [dir_watcher.py:finish():388] scan: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files
2023-10-27 20:00:59,897 INFO    SenderThread:3010193 [dir_watcher.py:finish():402] scan save: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/output.log output.log
2023-10-27 20:00:59,897 INFO    SenderThread:3010193 [dir_watcher.py:finish():402] scan save: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/conda-environment.yaml conda-environment.yaml
2023-10-27 20:00:59,897 INFO    SenderThread:3010193 [dir_watcher.py:finish():402] scan save: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/config.yaml config.yaml
2023-10-27 20:00:59,897 INFO    SenderThread:3010193 [dir_watcher.py:finish():402] scan save: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/wandb-metadata.json wandb-metadata.json
2023-10-27 20:00:59,897 INFO    SenderThread:3010193 [dir_watcher.py:finish():402] scan save: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/requirements.txt requirements.txt
2023-10-27 20:00:59,898 INFO    SenderThread:3010193 [dir_watcher.py:finish():402] scan save: /local/home/yutang/pyBKT_/wandb/run-20231027_200046-ygys1ypy/files/wandb-summary.json wandb-summary.json
2023-10-27 20:00:59,898 INFO    SenderThread:3010193 [sender.py:transition_state():613] send defer: 10
2023-10-27 20:00:59,899 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: poll_exit
2023-10-27 20:00:59,900 DEBUG   HandlerThread:3010193 [handler.py:handle_request():146] handle_request: defer
2023-10-27 20:00:59,904 INFO    HandlerThread:3010193 [handler.py:handle_request_defer():172] handle defer: 10
2023-10-27 20:00:59,904 DEBUG   SenderThread:3010193 [sender.py:send_request():407] send_request: defer
